Image,TimePrediction,LastPrice,FuturePrice,Label
images/OHLC/S&P500_2019-09-29 00:00:00_30.png,30,296.769989,304.140015,1
images/OHLC/S&P500_2019-11-28 00:00:00_30.png,5,314.309998,311.459991,0
images/OHLC/S&P500_2019-11-28 00:00:00_30.png,30,314.309998,321.079987,1
images/OHLC/S&P500_2020-01-27 00:00:00_30.png,5,323.5,324.119995,1
images/OHLC/S&P500_2020-01-27 00:00:00_30.png,30,323.5,297.51001,0
images/OHLC/S&P500_2020-03-27 00:00:00_30.png,5,253.419998,251.830002,0
images/OHLC/S&P500_2020-03-27 00:00:00_30.png,30,253.419998,287.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_30.png,5,299.079987,305.549988,1
images/OHLC/S&P500_2020-05-26 00:00:00_30.png,30,299.079987,300.049988,1
images/OHLC/S&P500_2020-07-25 00:00:00_30.png,5,323.220001,326.519989,1
images/OHLC/S&P500_2020-07-25 00:00:00_30.png,30,323.220001,344.119995,1
images/OHLC/S&P500_2020-09-23 00:00:00_30.png,5,322.640015,332.369995,1
images/OHLC/S&P500_2020-09-23 00:00:00_30.png,30,322.640015,339.390015,1
images/OHLC/S&P500_2020-11-22 00:00:00_30.png,5,357.459991,362.059998,1
images/OHLC/S&P500_2020-11-22 00:00:00_30.png,30,357.459991,367.570007,1
images/OHLC/S&P500_2021-01-21 00:00:00_30.png,5,384.23999,374.410004,0
images/OHLC/S&P500_2021-01-21 00:00:00_30.png,30,384.23999,387.029999,1
images/OHLC/S&P500_2021-03-22 00:00:00_30.png,5,392.589996,395.779999,1
images/OHLC/S&P500_2021-03-22 00:00:00_30.png,30,392.589996,412.269989,1
images/OHLC/S&P500_2021-05-21 00:00:00_30.png,5,414.940002,419.290009,1
images/OHLC/S&P500_2021-05-21 00:00:00_30.png,30,414.940002,420.859985,1
images/OHLC/S&P500_2021-07-20 00:00:00_30.png,5,431.059998,441.019989,1
images/OHLC/S&P500_2021-07-20 00:00:00_30.png,30,431.059998,443.359985,1
images/OHLC/S&P500_2021-09-18 00:00:00_30.png,5,434.040009,443.910004,1
images/OHLC/S&P500_2021-09-18 00:00:00_30.png,30,434.040009,450.640015,1
images/OHLC/S&P500_2021-11-17 00:00:00_30.png,5,468.140015,468.190002,1
images/OHLC/S&P500_2021-11-17 00:00:00_30.png,30,468.140015,454.980011,0
images/OHLC/S&P500_2022-01-16 00:00:00_30.png,5,456.48999,439.839996,0
images/OHLC/S&P500_2022-01-16 00:00:00_30.png,30,456.48999,446.600006,0
images/OHLC/S&P500_2022-03-17 00:00:00_30.png,5,441.070007,443.799988,1
images/OHLC/S&P500_2022-03-17 00:00:00_30.png,30,441.070007,437.970001,0
images/OHLC/S&P500_2022-05-16 00:00:00_30.png,5,400.089996,396.920013,0
images/OHLC/S&P500_2022-05-16 00:00:00_30.png,30,400.089996,366.649994,0
images/OHLC/S&P500_2022-07-15 00:00:00_30.png,5,385.130005,398.790009,1
images/OHLC/S&P500_2022-07-15 00:00:00_30.png,30,385.130005,428.859985,1
images/OHLC/S&P500_2022-09-13 00:00:00_30.png,5,393.100006,388.549988,0
images/OHLC/S&P500_2022-09-13 00:00:00_30.png,30,393.100006,357.630005,0
images/OHLC/S&P500_2022-11-12 00:00:00_30.png,5,395.119995,396.029999,1
images/OHLC/S&P500_2022-11-12 00:00:00_30.png,30,395.119995,401.970001,1
images/OHLC/S&P500_2023-01-11 00:00:00_30.png,5,395.519989,397.769989,1
images/OHLC/S&P500_2023-01-11 00:00:00_30.png,30,395.519989,412.829987,1
images/OHLC/S&P500_2023-03-12 00:00:00_30.png,5,385.359985,393.73999,1
images/OHLC/S&P500_2023-03-12 00:00:00_30.png,30,385.359985,408.049988,1
images/OHLC/S&P500_2023-05-11 00:00:00_30.png,5,412.130005,415.230011,1
images/OHLC/S&P500_2023-05-11 00:00:00_30.png,30,412.130005,433.799988,1
images/OHLC/S&P500_2023-07-10 00:00:00_30.png,5,439.660004,450.839996,1
images/OHLC/S&P500_2023-07-10 00:00:00_30.png,30,439.660004,445.910004,1
images/OHLC/S&P500_2023-09-08 00:00:00_30.png,5,445.519989,450.359985,1
images/OHLC/S&P500_2023-09-08 00:00:00_30.png,30,445.519989,432.290009,0
images/OHLC/S&P500_2019-02-01 00:00:00_90.png,5,270.059998,270.140015,1
images/OHLC/S&P500_2019-02-01 00:00:00_90.png,30,270.059998,279.399994,1
images/OHLC/S&P500_2019-02-01 00:00:00_90.png,90,270.059998,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_90.png,5,285.970001,288.790009,1
images/OHLC/S&P500_2019-04-02 00:00:00_90.png,30,285.970001,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_90.png,90,285.970001,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_90.png,5,274.570007,287.649994,1
images/OHLC/S&P500_2019-06-01 00:00:00_90.png,30,274.570007,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_90.png,90,274.570007,290.73999,1
images/OHLC/S&P500_2019-07-31 00:00:00_90.png,5,297.429993,287.799988,0
images/OHLC/S&P500_2019-07-31 00:00:00_90.png,30,297.429993,290.73999,0
images/OHLC/S&P500_2019-07-31 00:00:00_90.png,90,297.429993,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_90.png,5,296.769989,293.079987,0
images/OHLC/S&P500_2019-09-29 00:00:00_90.png,30,296.769989,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_90.png,90,296.769989,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_90.png,5,314.309998,311.459991,0
images/OHLC/S&P500_2019-11-28 00:00:00_90.png,30,314.309998,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_90.png,90,314.309998,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_90.png,5,323.5,324.119995,1
images/OHLC/S&P500_2020-01-27 00:00:00_90.png,30,323.5,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_90.png,90,323.5,287.049988,0
images/OHLC/S&P500_2020-03-27 00:00:00_90.png,5,253.419998,251.830002,0
images/OHLC/S&P500_2020-03-27 00:00:00_90.png,30,253.419998,287.049988,1
images/OHLC/S&P500_2020-03-27 00:00:00_90.png,90,253.419998,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_90.png,5,299.079987,305.549988,1
images/OHLC/S&P500_2020-05-26 00:00:00_90.png,30,299.079987,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_90.png,90,299.079987,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_90.png,5,323.220001,326.519989,1
images/OHLC/S&P500_2020-07-25 00:00:00_90.png,30,323.220001,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_90.png,90,323.220001,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_90.png,5,322.640015,332.369995,1
images/OHLC/S&P500_2020-09-23 00:00:00_90.png,30,322.640015,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_90.png,90,322.640015,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_90.png,5,357.459991,362.059998,1
images/OHLC/S&P500_2020-11-22 00:00:00_90.png,30,357.459991,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_90.png,90,357.459991,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_90.png,5,384.23999,374.410004,0
images/OHLC/S&P500_2021-01-21 00:00:00_90.png,30,384.23999,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_90.png,90,384.23999,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_90.png,5,392.589996,395.779999,1
images/OHLC/S&P500_2021-03-22 00:00:00_90.png,30,392.589996,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_90.png,90,392.589996,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_90.png,5,414.940002,419.290009,1
images/OHLC/S&P500_2021-05-21 00:00:00_90.png,30,414.940002,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_90.png,90,414.940002,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_90.png,5,431.059998,441.019989,1
images/OHLC/S&P500_2021-07-20 00:00:00_90.png,30,431.059998,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_90.png,90,431.059998,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_90.png,5,434.040009,443.910004,1
images/OHLC/S&P500_2021-09-18 00:00:00_90.png,30,434.040009,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_90.png,90,434.040009,454.980011,1
images/OHLC/S&P500_2021-11-17 00:00:00_90.png,5,468.140015,468.190002,1
images/OHLC/S&P500_2021-11-17 00:00:00_90.png,30,468.140015,454.980011,0
images/OHLC/S&P500_2021-11-17 00:00:00_90.png,90,468.140015,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_90.png,5,456.48999,439.839996,0
images/OHLC/S&P500_2022-01-16 00:00:00_90.png,30,456.48999,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_90.png,90,456.48999,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_90.png,5,441.070007,443.799988,1
images/OHLC/S&P500_2022-03-17 00:00:00_90.png,30,441.070007,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_90.png,90,441.070007,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_90.png,5,400.089996,396.920013,0
images/OHLC/S&P500_2022-05-16 00:00:00_90.png,30,400.089996,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_90.png,90,400.089996,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_90.png,5,385.130005,398.790009,1
images/OHLC/S&P500_2022-07-15 00:00:00_90.png,30,385.130005,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_90.png,90,385.130005,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_90.png,5,393.100006,388.549988,0
images/OHLC/S&P500_2022-09-13 00:00:00_90.png,30,393.100006,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_90.png,90,393.100006,401.970001,1
images/OHLC/S&P500_2022-11-12 00:00:00_90.png,5,395.119995,396.029999,1
images/OHLC/S&P500_2022-11-12 00:00:00_90.png,30,395.119995,401.970001,1
images/OHLC/S&P500_2022-11-12 00:00:00_90.png,90,395.119995,412.829987,1
images/OHLC/S&P500_2023-01-11 00:00:00_90.png,5,395.519989,397.769989,1
images/OHLC/S&P500_2023-01-11 00:00:00_90.png,30,395.519989,412.829987,1
images/OHLC/S&P500_2023-01-11 00:00:00_90.png,90,395.519989,408.049988,1
images/OHLC/S&P500_2023-03-12 00:00:00_90.png,5,385.359985,393.73999,1
images/OHLC/S&P500_2023-03-12 00:00:00_90.png,30,385.359985,408.049988,1
images/OHLC/S&P500_2023-03-12 00:00:00_90.png,90,385.359985,433.799988,1
images/OHLC/S&P500_2023-05-11 00:00:00_90.png,5,412.130005,415.230011,1
images/OHLC/S&P500_2023-05-11 00:00:00_90.png,30,412.130005,433.799988,1
images/OHLC/S&P500_2023-05-11 00:00:00_90.png,90,412.130005,445.910004,1
images/OHLC/S&P500_2023-07-10 00:00:00_90.png,5,439.660004,450.839996,1
images/OHLC/S&P500_2023-07-10 00:00:00_90.png,30,439.660004,445.910004,1
images/OHLC/S&P500_2023-07-10 00:00:00_90.png,90,439.660004,432.290009,0
images/OHLC/S&P500_2019-02-01 00:00:00_180.png,5,270.059998,270.140015,1
images/OHLC/S&P500_2019-02-01 00:00:00_180.png,30,270.059998,279.399994,1
images/OHLC/S&P500_2019-02-01 00:00:00_180.png,90,270.059998,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_180.png,5,285.970001,288.790009,1
images/OHLC/S&P500_2019-04-02 00:00:00_180.png,30,285.970001,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_180.png,90,285.970001,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_180.png,5,274.570007,287.649994,1
images/OHLC/S&P500_2019-06-01 00:00:00_180.png,30,274.570007,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_180.png,90,274.570007,290.73999,1
images/OHLC/S&P500_2019-07-31 00:00:00_180.png,5,297.429993,287.799988,0
images/OHLC/S&P500_2019-07-31 00:00:00_180.png,30,297.429993,290.73999,0
images/OHLC/S&P500_2019-07-31 00:00:00_180.png,90,297.429993,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_180.png,5,296.769989,293.079987,0
images/OHLC/S&P500_2019-09-29 00:00:00_180.png,30,296.769989,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_180.png,90,296.769989,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_180.png,5,314.309998,311.459991,0
images/OHLC/S&P500_2019-11-28 00:00:00_180.png,30,314.309998,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_180.png,90,314.309998,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_180.png,5,323.5,324.119995,1
images/OHLC/S&P500_2020-01-27 00:00:00_180.png,30,323.5,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_180.png,90,323.5,287.049988,0
images/OHLC/S&P500_2020-03-27 00:00:00_180.png,5,253.419998,251.830002,0
images/OHLC/S&P500_2020-03-27 00:00:00_180.png,30,253.419998,287.049988,1
images/OHLC/S&P500_2020-03-27 00:00:00_180.png,90,253.419998,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_180.png,5,299.079987,305.549988,1
images/OHLC/S&P500_2020-05-26 00:00:00_180.png,30,299.079987,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_180.png,90,299.079987,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_180.png,5,323.220001,326.519989,1
images/OHLC/S&P500_2020-07-25 00:00:00_180.png,30,323.220001,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_180.png,90,323.220001,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_180.png,5,322.640015,332.369995,1
images/OHLC/S&P500_2020-09-23 00:00:00_180.png,30,322.640015,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_180.png,90,322.640015,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_180.png,5,357.459991,362.059998,1
images/OHLC/S&P500_2020-11-22 00:00:00_180.png,30,357.459991,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_180.png,90,357.459991,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_180.png,5,384.23999,374.410004,0
images/OHLC/S&P500_2021-01-21 00:00:00_180.png,30,384.23999,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_180.png,90,384.23999,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_180.png,5,392.589996,395.779999,1
images/OHLC/S&P500_2021-03-22 00:00:00_180.png,30,392.589996,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_180.png,90,392.589996,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_180.png,5,414.940002,419.290009,1
images/OHLC/S&P500_2021-05-21 00:00:00_180.png,30,414.940002,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_180.png,90,414.940002,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_180.png,5,431.059998,441.019989,1
images/OHLC/S&P500_2021-07-20 00:00:00_180.png,30,431.059998,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_180.png,90,431.059998,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_180.png,5,434.040009,443.910004,1
images/OHLC/S&P500_2021-09-18 00:00:00_180.png,30,434.040009,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_180.png,90,434.040009,454.980011,1
images/OHLC/S&P500_2021-11-17 00:00:00_180.png,5,468.140015,468.190002,1
images/OHLC/S&P500_2021-11-17 00:00:00_180.png,30,468.140015,454.980011,0
images/OHLC/S&P500_2021-11-17 00:00:00_180.png,90,468.140015,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_180.png,5,456.48999,439.839996,0
images/OHLC/S&P500_2022-01-16 00:00:00_180.png,30,456.48999,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_180.png,90,456.48999,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_180.png,5,441.070007,443.799988,1
images/OHLC/S&P500_2022-03-17 00:00:00_180.png,30,441.070007,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_180.png,90,441.070007,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_180.png,5,400.089996,396.920013,0
images/OHLC/S&P500_2022-05-16 00:00:00_180.png,30,400.089996,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_180.png,90,400.089996,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_180.png,5,385.130005,398.790009,1
images/OHLC/S&P500_2022-07-15 00:00:00_180.png,30,385.130005,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_180.png,90,385.130005,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_180.png,5,393.100006,388.549988,0
images/OHLC/S&P500_2022-09-13 00:00:00_180.png,30,393.100006,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_180.png,90,393.100006,401.970001,1
images/OHLC/S&P500_2022-11-12 00:00:00_180.png,5,395.119995,396.029999,1
images/OHLC/S&P500_2022-11-12 00:00:00_180.png,30,395.119995,401.970001,1
images/OHLC/S&P500_2022-11-12 00:00:00_180.png,90,395.119995,412.829987,1
images/OHLC/S&P500_2023-01-11 00:00:00_180.png,5,395.519989,397.769989,1
images/OHLC/S&P500_2023-01-11 00:00:00_180.png,30,395.519989,412.829987,1
images/OHLC/S&P500_2023-01-11 00:00:00_180.png,90,395.519989,408.049988,1
images/OHLC/S&P500_2023-03-12 00:00:00_180.png,5,385.359985,393.73999,1
images/OHLC/S&P500_2023-03-12 00:00:00_180.png,30,385.359985,408.049988,1
images/OHLC/S&P500_2023-03-12 00:00:00_180.png,90,385.359985,433.799988,1
images/OHLC/S&P500_2023-05-11 00:00:00_180.png,5,412.130005,415.230011,1
images/OHLC/S&P500_2023-05-11 00:00:00_180.png,30,412.130005,433.799988,1
images/OHLC/S&P500_2023-05-11 00:00:00_180.png,90,412.130005,445.910004,1
images/OHLC/S&P500_2019-02-01 00:00:00_365.png,5,270.059998,270.140015,1
images/OHLC/S&P500_2019-02-01 00:00:00_365.png,30,270.059998,279.399994,1
images/OHLC/S&P500_2019-02-01 00:00:00_365.png,90,270.059998,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_365.png,5,285.970001,288.790009,1
images/OHLC/S&P500_2019-04-02 00:00:00_365.png,30,285.970001,294.029999,1
images/OHLC/S&P500_2019-04-02 00:00:00_365.png,90,285.970001,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_365.png,5,274.570007,287.649994,1
images/OHLC/S&P500_2019-06-01 00:00:00_365.png,30,274.570007,296.429993,1
images/OHLC/S&P500_2019-06-01 00:00:00_365.png,90,274.570007,290.73999,1
images/OHLC/S&P500_2019-07-31 00:00:00_365.png,5,297.429993,287.799988,0
images/OHLC/S&P500_2019-07-31 00:00:00_365.png,30,297.429993,290.73999,0
images/OHLC/S&P500_2019-07-31 00:00:00_365.png,90,297.429993,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_365.png,5,296.769989,293.079987,0
images/OHLC/S&P500_2019-09-29 00:00:00_365.png,30,296.769989,304.140015,1
images/OHLC/S&P500_2019-09-29 00:00:00_365.png,90,296.769989,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_365.png,5,314.309998,311.459991,0
images/OHLC/S&P500_2019-11-28 00:00:00_365.png,30,314.309998,321.079987,1
images/OHLC/S&P500_2019-11-28 00:00:00_365.png,90,314.309998,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_365.png,5,323.5,324.119995,1
images/OHLC/S&P500_2020-01-27 00:00:00_365.png,30,323.5,297.51001,0
images/OHLC/S&P500_2020-01-27 00:00:00_365.png,90,323.5,287.049988,0
images/OHLC/S&P500_2020-03-27 00:00:00_365.png,5,253.419998,251.830002,0
images/OHLC/S&P500_2020-03-27 00:00:00_365.png,30,253.419998,287.049988,1
images/OHLC/S&P500_2020-03-27 00:00:00_365.png,90,253.419998,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_365.png,5,299.079987,305.549988,1
images/OHLC/S&P500_2020-05-26 00:00:00_365.png,30,299.079987,300.049988,1
images/OHLC/S&P500_2020-05-26 00:00:00_365.png,90,299.079987,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_365.png,5,323.220001,326.519989,1
images/OHLC/S&P500_2020-07-25 00:00:00_365.png,30,323.220001,344.119995,1
images/OHLC/S&P500_2020-07-25 00:00:00_365.png,90,323.220001,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_365.png,5,322.640015,332.369995,1
images/OHLC/S&P500_2020-09-23 00:00:00_365.png,30,322.640015,339.390015,1
images/OHLC/S&P500_2020-09-23 00:00:00_365.png,90,322.640015,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_365.png,5,357.459991,362.059998,1
images/OHLC/S&P500_2020-11-22 00:00:00_365.png,30,357.459991,367.570007,1
images/OHLC/S&P500_2020-11-22 00:00:00_365.png,90,357.459991,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_365.png,5,384.23999,374.410004,0
images/OHLC/S&P500_2021-01-21 00:00:00_365.png,30,384.23999,387.029999,1
images/OHLC/S&P500_2021-01-21 00:00:00_365.png,90,384.23999,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_365.png,5,392.589996,395.779999,1
images/OHLC/S&P500_2021-03-22 00:00:00_365.png,30,392.589996,412.269989,1
images/OHLC/S&P500_2021-03-22 00:00:00_365.png,90,392.589996,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_365.png,5,414.940002,419.290009,1
images/OHLC/S&P500_2021-05-21 00:00:00_365.png,30,414.940002,420.859985,1
images/OHLC/S&P500_2021-05-21 00:00:00_365.png,90,414.940002,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_365.png,5,431.059998,441.019989,1
images/OHLC/S&P500_2021-07-20 00:00:00_365.png,30,431.059998,443.359985,1
images/OHLC/S&P500_2021-07-20 00:00:00_365.png,90,431.059998,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_365.png,5,434.040009,443.910004,1
images/OHLC/S&P500_2021-09-18 00:00:00_365.png,30,434.040009,450.640015,1
images/OHLC/S&P500_2021-09-18 00:00:00_365.png,90,434.040009,454.980011,1
images/OHLC/S&P500_2021-11-17 00:00:00_365.png,5,468.140015,468.190002,1
images/OHLC/S&P500_2021-11-17 00:00:00_365.png,30,468.140015,454.980011,0
images/OHLC/S&P500_2021-11-17 00:00:00_365.png,90,468.140015,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_365.png,5,456.48999,439.839996,0
images/OHLC/S&P500_2022-01-16 00:00:00_365.png,30,456.48999,446.600006,0
images/OHLC/S&P500_2022-01-16 00:00:00_365.png,90,456.48999,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_365.png,5,441.070007,443.799988,1
images/OHLC/S&P500_2022-03-17 00:00:00_365.png,30,441.070007,437.970001,0
images/OHLC/S&P500_2022-03-17 00:00:00_365.png,90,441.070007,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_365.png,5,400.089996,396.920013,0
images/OHLC/S&P500_2022-05-16 00:00:00_365.png,30,400.089996,366.649994,0
images/OHLC/S&P500_2022-05-16 00:00:00_365.png,90,400.089996,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_365.png,5,385.130005,398.790009,1
images/OHLC/S&P500_2022-07-15 00:00:00_365.png,30,385.130005,428.859985,1
images/OHLC/S&P500_2022-07-15 00:00:00_365.png,90,385.130005,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_365.png,5,393.100006,388.549988,0
images/OHLC/S&P500_2022-09-13 00:00:00_365.png,30,393.100006,357.630005,0
images/OHLC/S&P500_2022-09-13 00:00:00_365.png,90,393.100006,401.970001,1
images/OHLC/S&P500_2022-11-12 00:00:00_365.png,5,395.119995,396.029999,1
images/OHLC/S&P500_2022-11-12 00:00:00_365.png,30,395.119995,401.970001,1
